composer,score,leitmotif,match_type,similarity,start_note_idx,end_note_idx,representation,edit_distance
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,177,182,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,144,149,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,137,142,contour,0
howard_shore,La comarca – Howard Shore,Ride_motif,contour,0.8,241,246,contour,0
howard_shore,La comarca – Howard Shore,Ride_motif,contour,0.8,229,234,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,SwirlingBlaze_motif,contour,0.8,117,122,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,335,340,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,95,100,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,90,95,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,74,79,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,69,74,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,57,62,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,52,57,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,36,41,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),SwirlingBlaze_motif,contour,0.8,31,36,contour,0
howard_shore,La comarca – Howard Shore,Ride_motif,contour,0.8,222,227,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,328,333,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,SwirlingBlaze_motif,contour,0.8,112,117,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,322,327,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,308,313,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,287,292,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,281,286,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,180,185,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,117,122,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,111,116,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,103,108,contour,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),Ride_motif,contour,0.8,26,31,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,179,184,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,196,201,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,216,221,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,229,234,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,42,47,contour,0
john_williams,John William - Jurassic Park Theme,Horn_motif,contour,0.8,712,722,contour,0
john_williams,John William - Jurassic Park Theme,Horn_motif,contour,0.8,417,427,contour,0
john_williams,John William - Jurassic Park Theme,Horn_motif,contour,0.8,298,308,contour,0
john_williams,John William - Jurassic Park Theme,Horn_motif,contour,0.8,273,283,contour,0
john_williams,John William - Jurassic Park Theme,Horn_motif,contour,0.8,183,193,contour,0
john_williams,John William - Jurassic Park Theme,Horn_motif,contour,0.8,126,136,contour,0
john_williams,John William - Jurassic Park Theme,Horn_motif,contour,0.8,109,119,contour,0
john_williams,Indiana jones theme – John Williams,SwirlingBlaze_motif,contour,0.8,33,38,contour,0
john_williams,Indiana jones theme – John Williams,SwirlingBlaze_motif,contour,0.8,27,32,contour,0
john_williams,Indiana jones theme – John Williams,Ride_motif,contour,0.8,30,35,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,47,52,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,53,58,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,68,73,contour,0
john_williams,Indiana Jones and The Last Crusade – John Williams,SwirlingBlaze_motif,contour,0.8,20,25,contour,0
john_williams,Indiana Jones and The Last Crusade – John Williams,SwirlingBlaze_motif,contour,0.8,15,20,contour,0
john_williams,Indiana Jones and The Last Crusade – John Williams,SwirlingBlaze_motif,contour,0.8,10,15,contour,0
john_williams,Indiana Jones and The Last Crusade – John Williams,SwirlingBlaze_motif,contour,0.8,0,5,contour,0
john_williams,Indiana Jones and The Last Crusade – John Williams,Ride_motif,contour,0.8,17,22,contour,0
john_williams,Indiana Jones and The Last Crusade – John Williams,Ride_motif,contour,0.8,10,15,contour,0
howard_shore,La comarca – Howard Shore,Horn_motif,contour,0.8,13,23,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,36,41,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,31,36,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,25,30,contour,0
ennio_morricone,The Good The Bad and The Ugly,SwirlingBlaze_motif,contour,0.8,125,130,contour,0
john_williams,John William - Jurassic Park Theme,Ride_motif,contour,0.8,109,114,contour,0
john_williams,John William - Jurassic Park Theme,Ride_motif,contour,0.8,104,109,contour,0
john_williams,John William - Jurassic Park Theme,Ride_motif,contour,0.8,94,99,contour,0
john_williams,John William - Jurassic Park Theme,Ride_motif,contour,0.8,57,62,contour,0
john_williams,John William - Jurassic Park Theme,Ride_motif,contour,0.8,36,41,contour,0
ennio_morricone,The Good The Bad and The Ugly,SwirlingBlaze_motif,contour,0.8,103,108,contour,0
ennio_morricone,The Good The Bad and The Ugly,SwirlingBlaze_motif,contour,0.8,108,113,contour,0
ennio_morricone,The Good The Bad and The Ugly,SwirlingBlaze_motif,contour,0.8,113,118,contour,0
ennio_morricone,The Good The Bad and The Ugly,SwirlingBlaze_motif,contour,0.8,119,124,contour,0
ennio_morricone,The Good The Bad and The Ugly,SwirlingBlaze_motif,contour,0.8,131,136,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,17,22,contour,0
ennio_morricone,The Good The Bad and The Ugly,SwirlingBlaze_motif,contour,0.8,149,154,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Horn_motif,contour,0.8,12,22,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Horn_motif,contour,0.8,31,41,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Horn_motif,contour,0.8,42,52,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Horn_motif,contour,0.8,59,69,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Horn_motif,contour,0.8,112,122,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Horn_motif,contour,0.8,136,146,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,1,6,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,7,12,contour,0
howard_shore,La comarca – Howard Shore,Horn_motif,contour,0.8,195,205,contour,0
howard_shore,La comarca – Howard Shore,Horn_motif,contour,0.8,258,268,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,286,291,contour,0
howard_shore,La comarca – Howard Shore,Ride_motif,contour,0.8,31,36,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,184,189,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,179,184,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,143,148,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,130,135,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,114,119,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,108,113,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,65,70,contour,0
howard_shore,La comarca – Howard Shore,Ride_motif,contour,0.8,7,12,contour,0
howard_shore,La comarca – Howard Shore,Ride_motif,contour,0.8,18,23,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,354,359,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,211,216,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,345,350,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,329,334,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,319,324,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,313,318,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,294,299,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,279,284,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,267,272,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,259,264,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Ride_motif,contour,0.8,250,255,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,199,204,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,218,223,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,245,250,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,151,156,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,316,321,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,297,302,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,282,287,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,221,226,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,199,204,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,194,199,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,188,193,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,182,187,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,177,182,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,131,136,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,232,237,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,111,116,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,90,95,contour,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,SwirlingBlaze_motif,contour,0.8,56,61,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,74,79,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,81,86,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,87,92,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,94,99,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,100,105,contour,0
ennio_morricone,Watch Chimes (Carillon's Theme) From For a Few Dollars More,Ride_motif,contour,0.8,107,112,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,128,133,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,81,86,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,76,81,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,172,177,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,112,117,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,107,112,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,99,104,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,75,80,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,67,72,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,59,64,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,32,37,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,25,30,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Horn_motif,contour,0.8,6,16,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Horn_motif,contour,0.8,21,31,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Horn_motif,contour,0.8,57,67,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Horn_motif,contour,0.8,74,84,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Ride_motif,contour,0.8,11,16,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Ride_motif,contour,0.8,62,67,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Ride_motif,contour,0.8,102,107,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Ride_motif,contour,0.8,110,115,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Ride_motif,contour,0.8,116,121,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Ride_motif,contour,0.8,129,134,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,Ride_motif,contour,0.8,142,147,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Horn_motif,contour,0.8,102,112,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Horn_motif,contour,0.8,80,90,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,176,181,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,230,235,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,237,242,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Horn_motif,contour,0.8,145,155,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,110,115,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,105,110,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,99,104,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,78,83,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,70,75,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,65,70,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,59,64,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,35,40,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,12,17,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,54,59,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,Ride_motif,contour,0.8,280,285,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,28,33,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,21,26,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Ride_motif,contour,0.8,6,11,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Horn_motif,contour,0.8,550,560,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Horn_motif,contour,0.8,533,543,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Horn_motif,contour,0.8,414,424,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Horn_motif,contour,0.8,166,176,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Horn_motif,contour,0.8,148,158,contour,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),Horn_motif,contour,0.8,60,70,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,142,147,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,136,141,contour,0
howard_shore,The Three Hunters – Howard Shore,SwirlingBlaze_motif,contour,0.8,51,56,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,11,16,contour,0
howard_shore,The Shire,Ride_motif,contour,0.8,80,85,contour,0
howard_shore,The Shire,Ride_motif,contour,0.8,66,71,contour,0
howard_shore,The Shire,Ride_motif,contour,0.8,57,62,contour,0
howard_shore,The Shire,Ride_motif,contour,0.8,52,57,contour,0
howard_shore,The Shire,Ride_motif,contour,0.8,45,50,contour,0
howard_shore,The Shire,Ride_motif,contour,0.8,38,43,contour,0
howard_shore,The Shire,Ride_motif,contour,0.8,33,38,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Ride_motif,contour,0.8,337,342,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,0,5,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,17,22,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Ride_motif,contour,0.8,247,252,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,51,56,contour,0
howard_shore,The Shire,Horn_motif,contour,0.8,33,43,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Ride_motif,contour,0.8,366,371,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),SwirlingBlaze_motif,contour,0.8,366,371,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),SwirlingBlaze_motif,contour,0.8,337,342,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),SwirlingBlaze_motif,contour,0.8,328,333,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),SwirlingBlaze_motif,contour,0.8,247,252,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),SwirlingBlaze_motif,contour,0.8,168,173,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),SwirlingBlaze_motif,contour,0.8,5,10,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Ride_motif,contour,0.8,328,333,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Ride_motif,contour,0.8,168,173,contour,0
howard_shore,The Three Hunters – Howard Shore,SwirlingBlaze_motif,contour,0.8,40,45,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,68,73,contour,0
howard_shore,The Three Hunters – Howard Shore,SwirlingBlaze_motif,contour,0.8,35,40,contour,0
howard_shore,The Three Hunters – Howard Shore,SwirlingBlaze_motif,contour,0.8,27,32,contour,0
howard_shore,The Three Hunters – Howard Shore,SwirlingBlaze_motif,contour,0.8,21,26,contour,0
howard_shore,The Three Hunters – Howard Shore,SwirlingBlaze_motif,contour,0.8,5,10,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,127,132,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,116,121,contour,0
howard_shore,The Three Hunters – Howard Shore,Ride_motif,contour,0.8,49,54,contour,0
howard_shore,The Three Hunters – Howard Shore,Ride_motif,contour,0.8,33,38,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,82,87,contour,0
erich_wolfgang_korngold,Deception - Opening Theme,SwirlingBlaze_motif,contour,0.8,62,67,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Ride_motif,contour,0.8,74,79,contour,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Ride_motif,contour,0.8,5,10,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,85,90,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,80,85,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,69,74,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,60,65,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,52,57,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,38,43,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,28,33,contour,0
howard_shore,The Shire,SwirlingBlaze_motif,contour,0.8,23,28,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,130,135,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,179,184,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,41,46,contour,0
john_williams,Close Encounters of the Third Kind  Suite – John Williams,SwirlingBlaze_motif,contour,0.8,276,281,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,200,205,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,247,252,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,257,262,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,263,268,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,271,276,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,279,284,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,285,290,contour,0
erich_wolfgang_korngold,Captain Blood Overture – Erich Wolfgang Korngold Captain Blood Overture,Ride_motif,contour,0.8,223,228,contour,0
erich_wolfgang_korngold,Captain Blood Overture – Erich Wolfgang Korngold Captain Blood Overture,Ride_motif,contour,0.8,256,261,contour,0
erich_wolfgang_korngold,Captain Blood Overture – Erich Wolfgang Korngold Captain Blood Overture,Ride_motif,contour,0.8,261,266,contour,0
erich_wolfgang_korngold,Captain Blood Overture – Erich Wolfgang Korngold Captain Blood Overture,Ride_motif,contour,0.8,278,283,contour,0
erich_wolfgang_korngold,Captain Blood Overture – Erich Wolfgang Korngold Captain Blood Overture,Ride_motif,contour,0.8,304,309,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,150,155,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,125,130,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,114,119,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,104,109,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,99,104,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,89,94,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,83,88,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,57,62,contour,0
john_williams,Flying Theme E. T. - John Williams,SwirlingBlaze_motif,contour,0.8,49,54,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,193,198,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,171,176,contour,0
howard_shore,La comarca – Howard Shore,SwirlingBlaze_motif,contour,0.8,143,148,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),Ride_motif,contour,0.8,32,37,contour,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),SwirlingBlaze_motif,contour,0.8,3,8,contour,0
