composer,score,leitmotif,match_class,combined_score,interval_sim,contour_sim,rhythm_sim,start_note_idx,end_note_idx,edit_distance
max_steiner,Gone With The Wind Suite – Max Steiner,Ring_motif,moderate,0.5571,0.2857,0.7143,1.0,3133,3141,0
max_steiner,Gone With The Wind Suite – Max Steiner,Ring_motif,moderate,0.5571,0.2857,0.7143,1.0,2959,2967,0
ennio_morricone,Deborah's Theme - C'era una volta in America (Once upon a time in America),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,31,40,0
ennio_morricone,Ennio Morricone - Beastiality - The Thing,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,87,96,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,Nibelungs_motif,strong,0.55,0.5,0.5,0.75,80,89,0
ennio_morricone,Ennio Morricone - Poverty,Nibelungs_motif,strong,0.55,0.5,0.5,0.75,170,179,0
ennio_morricone,Ennio Morricone - Beastiality - The Thing,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,3,12,0
ennio_morricone,Ennio Morricone - Beastiality - The Thing,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,31,40,0
ennio_morricone,Ennio Morricone - Beastiality - The Thing,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,59,68,0
max_steiner,The Adventures of Don Juan Suite,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,384,393,0
max_steiner,The Adventures of Don Juan Suite,Nibelungs_motif,strong,0.55,0.5,0.5,0.75,341,350,0
max_steiner,The Charge of The Light Brigade  -  Overture _ Max Steiner,Horn_motif,strong,0.55,0.4,0.7,0.7,613,624,0
ennio_morricone,Ennio Morricone - Beastiality - The Thing,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,115,124,0
ennio_morricone,Ennio Morricone - Beastiality - The Thing,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,143,152,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),Nibelungs_motif,strong,0.55,0.5,0.5,0.75,119,128,0
ennio_morricone,Deborah's Theme - C'era una volta in America (Once upon a time in America),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,133,142,0
john_williams,The Chairman's Walz (from Memoirs of a Geisha),Horn_motif,strong,0.55,0.4,0.7,0.7,110,121,0
john_williams,John William - Jurassic Park Theme,Horn_motif,strong,0.55,0.3,0.8,0.8,183,194,0
john_williams,Helena's Theme – John Williams (from Indiana Jones And The Dial Of Destiny),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,166,175,0
max_steiner,The Charge of The Light Brigade  -  March – Max Steiner,NibelungsHate_motif,strong,0.55,0.5,0.6667,0.5,335,348,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,155,164,0
howard_shore,At the battle of Minas Tirith,Horn_motif,strong,0.55,0.4,0.7,0.7,49,60,0
max_steiner,Main Theme - Gone With The Wind – Max Steiner,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,220,229,0
ennio_morricone,The Good The Bad and The Ugly,Horn_motif,strong,0.55,0.3,0.8,0.8,100,111,0
ennio_morricone,A Fistful of Dollars (Morricone),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,24,33,0
max_steiner,King Kong March – Max Steiner,Nibelungs_motif,strong,0.55,0.5,0.75,0.375,407,416,0
howard_shore,The Three Hunters – Howard Shore,Horn_motif,strong,0.55,0.5,0.6,0.6,17,28,0
erich_wolfgang_korngold,[WIP] [Piano Arr.] Suite from The Sea Hawk – Erich Korngold,Horn_motif,strong,0.55,0.4,0.5,1.0,347,358,0
ennio_morricone,Playing Love – The Legend of 1900,Horn_motif,strong,0.55,0.4,0.7,0.7,150,161,0
ennio_morricone,A Fistful of Dollars (Morricone),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,118,127,0
erich_wolfgang_korngold,The Adventures of Robin Hood -  Finale,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,21,30,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Nibelungs_motif,strong,0.55,0.5,0.5,0.75,11,20,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,134,143,0
howard_shore,At the battle of Minas Tirith,Horn_motif,strong,0.55,0.5,0.6,0.6,0,11,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Nibelungs_motif,strong,0.55,0.5,0.5,0.75,174,183,0
ennio_morricone,Mon nom est personne - Ennio Morricone,Horn_motif,strong,0.55,0.3,0.8,0.8,238,249,0
ennio_morricone,Mon nom est personne - Ennio Morricone,Horn_motif,strong,0.55,0.3,0.8,0.8,113,124,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,239,248,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),Nibelungs_motif,strong,0.55,0.5,0.5,0.75,253,262,0
john_williams,John Williams - The Hunt (Piano Solo),NibelungsHate_motif,strong,0.55,0.5,0.6667,0.5,468,481,0
erich_wolfgang_korngold,The Adventures of Robin Hood -  Finale,Nibelungs_motif,strong,0.55,0.375,0.625,0.875,162,171,0
max_steiner,The Charge of The Light Brigade  -  March – Max Steiner,Nibelungs_motif,strong,0.55,0.5,0.5,0.75,258,267,0
john_williams,The Tale of Viktor Navorski (John Williams),Nibelungs_motif,strong,0.55,0.375,0.625,0.875,194,203,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold Feast in The  Forest,Nibelungs_motif,strong,0.55,0.5,0.75,0.375,651,660,0
john_williams,The Tale of Viktor Navorski (John Williams),NibelungsHate_motif,strong,0.5333,0.3333,0.6667,0.8333,450,463,0
howard_shore,La comarca – Howard Shore,NibelungsHate_motif,strong,0.5333,0.5,0.6667,0.4167,128,141,0
erich_wolfgang_korngold,[WIP] [Piano Arr.] Suite from The Sea Hawk – Erich Korngold,NibelungsHate_motif,strong,0.5333,0.4167,0.5833,0.75,205,218,0
erich_wolfgang_korngold,[WIP] [Piano Arr.] Suite from The Sea Hawk – Erich Korngold,NibelungsHate_motif,strong,0.525,0.3333,0.5833,0.9167,70,83,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,NibelungsHate_motif,strong,0.525,0.4167,0.5,0.8333,170,183,0
max_steiner,Gone With The Wind Suite – Max Steiner,NibelungsHate_motif,strong,0.525,0.4167,0.8333,0.3333,3418,3431,0
max_steiner,Gone With The Wind Suite – Max Steiner,NibelungsHate_motif,strong,0.525,0.5,0.5833,0.5,4587,4600,0
max_steiner,Gone With The Wind Suite – Max Steiner,NibelungsHate_motif,strong,0.525,0.4167,0.6667,0.5833,2806,2819,0
john_williams,The Tale of Viktor Navorski (John Williams),NibelungsHate_motif,strong,0.525,0.3333,0.5833,0.9167,561,574,0
john_williams,John Williams - The Hunt (Piano Solo),NibelungsHate_motif,strong,0.5167,0.4167,0.5833,0.6667,217,230,0
howard_shore,At the battle of Minas Tirith,NibelungsHate_motif,strong,0.5167,0.5,0.6667,0.3333,2,15,0
john_williams,Hymn To The Fallen (Saving Private Ryan) Organ Cover,NibelungsHate_motif,strong,0.5167,0.3333,0.6667,0.75,232,245,0
john_williams,John William - Jurassic Park Theme,NibelungsHate_motif,strong,0.5167,0.3333,0.6667,0.75,581,594,0
max_steiner,The Caine Mutiny March – Max Steiner,NibelungsHate_motif,strong,0.5167,0.3333,0.6667,0.75,39,52,0
erich_wolfgang_korngold,The Sea Hawk – Erich Wolfgang Korngold Leitmotifs,NibelungsHate_motif,strong,0.5167,0.3333,0.6667,0.75,157,170,0
erich_wolfgang_korngold,The Adventures of Robin Hood -  Finale,NibelungsHate_motif,strong,0.5167,0.3333,0.6667,0.75,33,46,0
john_williams,John Williams - The Hunt (Piano Solo),NibelungsHate_motif,strong,0.5167,0.4167,0.5833,0.6667,178,191,0
ennio_morricone,Malena by Ennio Morricone _ Viola and piano,NibelungsHate_motif,strong,0.5167,0.4167,0.5833,0.6667,150,163,0
john_williams,John Williams - The Hunt (Piano Solo),NibelungsHate_motif,strong,0.5167,0.4167,0.5833,0.6667,31,44,0
john_williams,John Williams - The Hunt (Piano Solo),NibelungsHate_motif,strong,0.5167,0.4167,0.5833,0.6667,18,31,0
john_williams,John William - Jurassic Park Theme,ForestMurmurs_motif,moderate,0.5106,0.2553,0.6383,0.9574,158,206,0
erich_wolfgang_korngold,The Adventures of Robin Hood – Erich Wolfgang Korngold The Archery Tournament,NibelungsHate_motif,strong,0.5083,0.4167,0.5,0.75,631,644,0
john_williams,The Tale of Viktor Navorski (John Williams),NibelungsHate_motif,strong,0.5083,0.3333,0.5833,0.8333,592,605,0
howard_shore,Over the Misty Mountains Cold (from J. R. R. Tolkien's book The Hobbit),NibelungsHate_motif,strong,0.5083,0.3333,0.75,0.5833,303,316,0
max_steiner,Gone With The Wind Suite – Max Steiner,NibelungsHate_motif,strong,0.5083,0.4167,0.6667,0.5,1093,1106,0
erich_wolfgang_korngold,Korngold_ Love Scene from The Adventures of Robin Hood (1938),NibelungsHate_motif,strong,0.5083,0.4167,0.6667,0.5,450,463,0
erich_wolfgang_korngold,[WIP] [Piano Arr.] Suite from The Sea Hawk – Erich Korngold,NibelungsHate_motif,strong,0.5083,0.3333,0.5833,0.8333,310,323,0
max_steiner,The Caine Mutiny March – Max Steiner,NibelungsHate_motif,strong,0.5,0.4167,0.75,0.3333,87,100,0
ennio_morricone,Malena by Ennio Morricone _ Viola and piano,NibelungsHate_motif,strong,0.5,0.3333,0.6667,0.6667,163,176,0
max_steiner,Gone With The Wind Suite – Max Steiner,NibelungsHate_motif,strong,0.5,0.4167,0.75,0.3333,3899,3912,0
erich_wolfgang_korngold,[WIP] [Piano Arr.] Suite from The Sea Hawk – Erich Korngold,NibelungsHate_motif,strong,0.5,0.3333,0.6667,0.6667,153,166,0
erich_wolfgang_korngold,[WIP] [Piano Arr.] Suite from The Sea Hawk – Erich Korngold,NibelungsHate_motif,moderate,0.5,0.25,0.75,0.75,41,54,0
ennio_morricone,La Califfa - Ennio Morricone,NibelungsHate_motif,strong,0.5,0.4167,0.5833,0.5833,125,138,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),ForestMurmurs_motif,moderate,0.4915,0.1489,0.7234,1.0,289,337,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),ForestMurmurs_motif,moderate,0.4787,0.1702,0.6596,0.9787,89,137,0
ennio_morricone,L'Ultima Diligenza di Red Rock for Piano,ForestMurmurs_motif,moderate,0.4702,0.1064,0.8936,0.7447,7,55,0
john_williams,Holiday Flight (from Home Alone 2) - John Williams_Joni Leiman (Solo Piano Transcription),ForestMurmurs_motif,moderate,0.4574,0.1702,0.5745,1.0,180,228,0
john_williams,John William - Jurassic Park Theme,ForestMurmurs_motif,moderate,0.4553,0.1489,0.7021,0.8511,215,263,0
